$$HAR,0:0:23,0,0,0,0,0,9999,98153,2435,50665,0,0
$$HAR,0:0:26,0,0,0,0,0,9999,98153,2436,50769,0,0
$$HAR,0:0:29,0,0,0,0,0,9999,98153,2436,50669,0,0
$$HAR,0:0:32,0,0,0,0,0,9999,98153,2436,50554,0,0
$$HAR,0:0:35,0,0,0,0,0,9999,98153,2436,50442,0,0
$$HAR,0:0:38,0,0,0,0,0,9999,98153,2436,50366,0,0
$$HAR,0:0:41,0,0,0,0,0,9999,98151,2436,50391,0,0
$$HAR,0:0:44,0,0,0,0,0,9999,98151,2436,50336,0,0
$$HAR,0:0:47,0,0,0,0,0,9999,98151,2436,50373,0,0
$$HAR,0:0:50,0,0,0,0,0,9999,98153,2436,50454,0,0
$$HAR,0:0:53,0,0,0,0,0,9999,98153,2436,50473,0,0
$$HAR,0:0:56,0,0,0,0,0,9999,98153,2436,50518,0,0
$$HAR,0:0:59,0,0,0,0,0,9999,98153,2436,50524,0,1
$$HAR,0:1:2,0,0,0,0,0,9999,98153,2436,50518,0,0
$$HAR,0:1:5,0,0,0,0,0,9999,98153,2436,50530,0,0
$$HAR,0:1:8,0,0,0,0,0,9999,98155,2436,50573,0,0
$$HAR,0:1:11,0,0,0,0,0,9999,98155,2436,50624,0,0
$$HAR,0:1:14,0,0,0,0,0,9999,98155,2437,50669,0,0
$$HAR,0:1:17,0,0,0,0,0,9999,98155,2437,50687,0,0
$$HAR,0:1:20,0,0,0,0,0,9999,98155,2437,50706,0,0
$$HAR,0:1:23,0,0,0,0,0,9999,98155,2437,50706,0,0
$$HAR,0:1:26,0,0,0,0,0,9999,98155,2438,50696,0,0
$$HAR,0:1:29,0,0,0,0,0,9999,98155,2438,50704,0,0
$$HAR,0:1:32,0,0,0,0,0,9999,98153,2438,50696,0,0
$$HAR,0:1:35,0,0,0,0,0,9999,98155,2438,50696,0,0
$$HAR,0:1:38,0,0,0,0,0,9999,98155,2439,50683,0,0
$$HAR,0:1:41,0,0,0,0,0,9999,98155,2439,50689,0,0
$$HAR,0:1:44,0,0,0,0,0,9999,98153,2439,50710,0,0
$$HAR,0:1:47,0,0,0,0,0,9999,98153,2440,50723,0,0
$$HAR,0:1:50,0,0,0,0,0,9999,98155,2441,50735,0,0
$$HAR,0:1:53,0,0,0,0,0,9999,98153,2441,50753,0,0
$$HAR,0:1:56,0,0,0,0,0,9999,98153,2442,50760,0,0
$$HAR,0:1:59,0,0,0,0,0,9999,98153,2442,50760,0,0
$$HAR,0:2:2,0,0,0,0,0,9999,98153,2443,50739,0,0
$$HAR,0:2:5,0,0,0,0,0,9999,98151,2444,50719,0,0
$$HAR,0:2:8,0,0,0,0,0,9999,98153,2445,50717,0,1
$$HAR,0:2:11,0,0,0,0,0,9999,98151,2446,50692,0,0
$$HAR,0:2:14,0,0,0,0,0,9999,98153,2447,50688,0,0
$$HAR,0:2:17,0,0,0,0,0,9999,98151,2447,50670,0,0
$$HAR,0:2:20,0,0,0,0,0,9999,98149,2448,50660,0,0
$$HAR,0:2:23,0,0,0,0,0,9999,98151,2449,50639,0,0
$$HAR,0:2:26,0,0,0,0,0,9999,98149,2450,50627,0,0
$$HAR,0:2:29,0,0,0,0,0,9999,98153,2451,50627,0,0
$$HAR,0:2:32,0,0,0,0,0,9999,98151,2452,50617,0,0
$$HAR,0:2:35,0,0,0,0,0,9999,98153,2453,50611,0,0
$$HAR,0:2:38,0,0,0,0,0,9999,98151,2454,50615,0,0
$$HAR,0:2:41,0,0,0,0,0,9999,98151,2455,50630,0,0
$$HAR,0:2:44,0,0,0,0,0,9999,98151,2456,50659,0,0
$$HAR,0:2:47,0,0,0,0,0,9999,98151,2457,50671,0,0
$$HAR,0:2:50,0,0,0,0,0,9999,98149,2458,50663,0,0
$$HAR,0:2:53,0,0,0,0,0,9999,98151,2459,50645,0,0
$$HAR,0:2:56,0,0,0,0,0,9999,98149,2460,50625,0,0
$$HAR,0:2:59,0,0,0,0,0,9999,98151,2461,50600,0,0
$$HAR,0:3:2,0,0,0,0,0,9999,98151,2462,50588,0,0
$$HAR,0:3:5,0,0,0,0,0,9999,98149,2463,50572,0,0
$$HAR,0:3:8,0,0,0,0,0,9999,98151,2465,50539,0,0
$$HAR,0:3:11,0,0,0,0,0,9999,98149,2466,50527,0,0
$$HAR,0:3:14,0,0,0,0,0,9999,98153,2467,50527,0,0
$$HAR,0:3:17,0,0,0,0,0,9999,98153,2468,50545,0,0
$$HAR,0:3:20,0,0,0,0,0,9999,98153,2469,50568,0,0
$$HAR,0:3:23,0,0,0,0,0,9999,98151,2470,50568,0,0
$$HAR,0:3:26,0,0,0,0,0,9999,98153,2471,50568,0,0
$$HAR,0:3:29,0,0,0,0,0,9999,98155,2472,50570,0,0
$$HAR,0:3:32,0,0,0,0,0,9999,98153,2473,50564,0,0
$$HAR,0:3:35,0,0,0,0,0,9999,98153,2474,50556,0,0
$$HAR,0:3:38,0,0,0,0,0,9999,98153,2475,50540,0,0
$$HAR,0:3:41,0,0,0,0,0,9999,98153,2477,50512,0,0
$$HAR,0:3:44,0,0,0,0,0,9999,98151,2478,50477,0,0
$$HAR,0:3:47,0,0,0,0,0,9999,98153,2479,50453,0,0
$$HAR,0:3:50,0,0,0,0,0,9999,98153,2480,50453,0,0
$$HAR,0:3:53,0,0,0,0,0,9999,98153,2481,50428,0,0
$$HAR,0:3:56,0,0,0,0,0,9999,98157,2482,50404,0,0
$$HAR,0:3:59,0,0,0,0,0,9999,98155,2483,50382,0,0
$$HAR,0:4:2,0,0,0,0,0,9999,98155,2485,50359,0,0
$$HAR,0:4:5,0,0,0,0,0,9999,98153,2486,50339,0,0
$$HAR,0:4:8,0,0,0,0,0,9999,98155,2487,50323,0,0
$$HAR,0:4:11,0,0,0,0,0,9999,98153,2488,50298,0,0
$$HAR,0:4:14,0,0,0,0,0,9999,98155,2489,50270,0,0
$$HAR,0:4:17,0,0,0,0,0,9999,98155,2490,50245,0,0
$$HAR,0:4:20,0,0,0,0,0,9999,98153,2492,50223,0,0
$$HAR,0:4:23,0,0,0,0,0,9999,98153,2493,50191,0,0
$$HAR,0:4:26,0,0,0,0,0,9999,98155,2494,50154,0,0
$$HAR,0:4:29,0,0,0,0,0,9999,98153,2496,50132,0,0
