$$HAR,14:03:20,420273422,-936538272,263860,16145100,426,116,98249,2881,53729,3,0
$$HAR,14:03:23,420273210,-936538149,263869,15185444,979,116,98247,2884,53655,3,0
$$HAR,14:03:26,420272940,-936538093,263925,17064510,989,116,98245,2887,53589,3,0
$$HAR,14:03:29,420272816,-936538057,264023,17080288,156,116,98243,2890,53571,3,0
$$HAR,14:03:32,420272828,-936538049,264167,17080288,83,116,98247,2893,53529,3,0
$$HAR,14:03:35,420272795,-936538098,265935,17080288,445,129,98245,2896,53466,3,0
$$HAR,14:03:38,420272805,-936538101,265686,17080288,140,123,98245,2899,53406,3,0
$$HAR,14:03:41,420272844,-936538155,265287,17080288,36,123,98245,2901,53398,3,0
$$HAR,14:03:44,420272835,-936538142,264680,17080288,189,112,98243,2904,53353,3,0
$$HAR,14:03:47,420272833,-936538109,263760,17080288,232,112,98245,2907,53341,3,0
$$HAR,14:03:50,420272835,-936538174,263854,26257034,1003,112,98247,2909,53342,3,0
$$HAR,14:03:53,420272658,-936538627,264145,23723048,1571,109,98247,2912,53321,3,0
$$HAR,14:03:56,420272325,-936539003,264314,21915720,1358,109,98247,2915,53269,3,0
$$HAR,14:03:59,420271942,-936539194,265189,19622752,1414,109,98247,2918,53205,3,0
$$HAR,14:04:02,420271693,-936539400,266453,21374024,1273,109,98249,2921,53168,3,0
$$HAR,14:04:05,420271543,-936539487,267182,20803802,84,114,98247,2924,53108,3,0
$$HAR,14:04:08,420271523,-936539507,266949,20803802,137,109,98249,2927,53061,3,0
$$HAR,14:04:11,420271493,-936539544,266817,20803802,82,115,98247,2929,52973,3,0
$$HAR,14:04:14,420271500,-936539566,266831,20803802,61,109,98247,2932,52878,3,0
$$HAR,14:04:17,420271471,-936539557,265447,20803802,221,115,98249,2935,52814,3,0
$$HAR,14:04:20,420271423,-936539527,265375,20068848,70,118,98247,2937,52806,3,0
$$HAR,14:04:23,420271436,-936539543,264474,22794204,127,124,98247,2940,52791,3,0
$$HAR,14:04:26,420271429,-936539521,264442,21050700,73,114,98245,2943,52762,3,1
$$HAR,14:04:29,420271428,-936539522,264836,21050700,193,114,98249,2945,52711,3,0
$$HAR,14:04:32,420271439,-936539524,264881,20037000,125,123,98249,2947,52631,3,0
$$HAR,14:04:35,420271439,-936539520,264953,20037000,109,126,98249,2950,52577,3,0
$$HAR,14:04:38,420271476,-936539512,265428,28862520,72,123,98249,2952,52578,3,0
$$HAR,14:04:41,420271449,-936539529,265180,24693044,23,129,98247,2954,52576,3,0
$$HAR,14:04:44,420271434,-936539526,265226,24693044,34,129,98247,2956,52489,3,0
$$HAR,14:04:47,420271417,-936539514,265103,21323174,194,135,98245,2958,52471,3,0
$$HAR,14:04:50,420271418,-936539498,265095,21323174,101,135,98249,2960,52474,3,0
$$HAR,14:04:53,420271430,-936539465,265137,21323174,168,135,98247,2963,52442,3,0
$$HAR,14:04:56,420271437,-936539436,265625,21323174,112,135,98249,2965,52349,3,0
$$HAR,14:04:59,420271435,-936539427,265561,21323174,39,153,98249,2967,52308,3,0
$$HAR,14:05:02,420271428,-936539423,265464,21323174,115,129,98247,2969,52335,3,0
$$HAR,14:05:05,420271441,-936539419,265629,21323174,29,129,98247,2971,52317,3,0
$$HAR,14:05:08,420271464,-936539409,265622,21323174,115,130,98245,2973,52261,3,0
$$HAR,14:05:11,420271478,-936539386,265932,21323174,32,123,98247,2975,52206,3,0
$$HAR,14:05:14,420271527,-936539348,265839,29906408,157,137,98247,2977,52164,3,0
$$HAR,14:05:17,420271557,-936539360,265724,29906408,106,123,98247,2979,52154,3,0
$$HAR,14:05:20,420271569,-936539379,265565,29906408,33,123,98245,2982,52117,3,0
$$HAR,14:05:23,420271590,-936539375,265232,29906408,99,123,98245,2984,52119,3,0
$$HAR,14:05:26,420271610,-936539375,265181,29906408,74,133,98245,2986,52101,3,0
$$HAR,14:05:29,420271599,-936539406,265254,29906408,42,123,98245,2989,52089,3,0
$$HAR,14:05:32,420271559,-936539415,264521,20972306,229,130,98243,2991,52061,3,0
$$HAR,14:05:35,420271544,-936539453,264704,20972306,281,123,98247,2993,52000,3,0
$$HAR,14:05:38,420271513,-936539471,264434,20972306,139,123,98247,2996,51972,3,0
$$HAR,14:05:41,420271525,-936539471,264311,20972306,112,123,98245,2998,51885,3,0
$$HAR,14:05:44,420271507,-936539466,264342,20972306,125,123,98245,3000,51818,3,0
$$HAR,14:05:47,420271523,-936539467,264674,24077562,83,123,98243,3003,51795,3,0
$$HAR,14:05:50,420271494,-936539472,265063,24077562,23,123,98243,3005,51769,3,0
$$HAR,14:05:53,420271489,-936539487,265230,24077562,65,123,98245,3007,51716,3,0
$$HAR,14:05:56,420271480,-936539510,265389,24077562,101,153,98247,3010,51653,3,1
$$HAR,14:05:59,420271472,-936539514,265726,24077562,157,137,98247,3012,51611,3,0
$$HAR,14:06:02,420271466,-936539517,265848,24077562,88,123,98245,3015,51615,3,0
$$HAR,14:06:05,420271468,-936539526,266073,24077562,34,137,98245,3017,51586,3,0
$$HAR,14:06:08,420271475,-936539535,266158,24077562,36,123,98245,3019,51551,3,0
$$HAR,14:06:11,420271475,-936539533,266683,24077562,108,123,98243,3021,51552,3,0
$$HAR,14:06:14,420271482,-936539525,267106,24077562,40,116,98245,3024,51543,3,0
$$HAR,14:06:17,420271488,-936539521,267148,24077562,85,134,98247,3026,51461,3,0
$$HAR,14:06:20,420271511,-936539520,267336,24077562,95,116,98247,3028,51438,3,0
$$HAR,14:06:23,420271538,-936539520,267609,24077562,102,116,98245,3031,51416,3,0
$$HAR,14:06:26,420271555,-936539524,268027,24077562,91,127,98245,3033,51385,3,0
$$HAR,14:06:29,420271555,-936539515,268206,24077562,18,117,98245,3035,51363,3,0
$$HAR,14:06:32,420271562,-936539489,268113,24077562,89,108,98245,3037,51339,3,0
$$HAR,14:06:35,420271676,-936539517,266972,28906400,449,108,98243,3039,51304,3,1
$$HAR,14:06:38,420271786,-936539515,266189,35881536,278,108,98243,3041,51250,3,0
$$HAR,14:06:41,420271810,-936539508,266532,35881536,358,103,98247,3044,51236,3,0
$$HAR,14:06:44,420271789,-936539483,265996,35881536,150,103,98247,3046,51177,3,0
$$HAR,14:06:47,420271799,-936539475,266125,35881536,186,103,98245,3048,51159,3,0
$$HAR,14:06:50,420271807,-936539478,265904,35881536,38,116,98243,3050,51105,3,0
$$HAR,14:06:53,420271790,-936539447,266062,6122645,63,109,98241,3053,51044,3,0
$$HAR,14:06:56,420271803,-936539447,266350,6122645,67,103,98239,3055,51014,3,0
$$HAR,14:06:59,420271833,-936539494,266231,6122645,19,103,98239,3057,50991,3,0
$$HAR,14:07:02,420271840,-936539496,266605,6122645,43,102,98241,3059,50985,3,0
$$HAR,14:07:05,420271844,-936539508,266835,6122645,74,104,98241,3061,50956,3,0
$$HAR,14:07:08,420271931,-936539387,267243,4811725,415,104,98243,3063,50936,3,0
$$HAR,14:07:11,420272054,-936539288,267369,2189182,862,102,98243,3065,50922,3,0
$$HAR,14:07:14,420272282,-936539211,266941,1266263,875,102,98243,3067,50914,3,0
$$HAR,14:07:17,420272462,-936539070,267161,3445405,857,102,98245,3069,50879,3,0
$$HAR,14:07:20,420272665,-936538924,267231,3036223,1007,118,98245,3071,50863,3,0
$$HAR,14:07:23,420272917,-936538774,267634,2166595,935,130,98245,3073,50809,3,0
$$HAR,14:07:26,420273134,-936538623,268491,1910654,1044,105,98247,3075,50771,3,0
$$HAR,14:07:29,420273402,-936538546,269027,1315099,1071,105,98249,3077,50736,3,0
$$HAR,14:07:32,420273695,-936538483,269074,188003,1107,105,98249,3079,50722,3,0
$$HAR,14:07:35,420273996,-936538514,268972,35864484,1133,105,98249,3080,50703,3,0
$$HAR,14:07:38,420274304,-936538504,267602,600929,1226,105,98249,3082,50665,3,0
$$HAR,14:07:41,420274570,-936538477,267151,639067,984,105,98245,3084,50636,3,0
$$HAR,14:07:44,420274737,-936538502,266732,564235,705,105,98245,3086,50567,3,0
$$HAR,14:07:47,420274746,-936538472,266865,564235,130,105,98245,3087,50514,3,0
$$HAR,14:07:50,420274749,-936538488,266722,564235,70,105,98245,3089,50454,3,0
$$HAR,14:07:53,420274753,-936538484,266574,564235,20,105,98247,3091,50399,3,0
$$HAR,14:07:56,420274746,-936538495,266456,564235,62,105,98249,3093,50352,3,0
$$HAR,14:07:59,420274617,-936538445,260893,564235,77,110,98247,3094,50312,3,0
$$HAR,14:08:02,420274665,-936538543,260893,564235,36,108,98247,3096,50255,3,0
$$HAR,14:08:05,420274702,-936538470,261578,564235,69,108,98247,3098,50214,3,0
$$HAR,14:08:08,420274716,-936538448,262396,564235,59,108,98247,3100,50169,3,0
$$HAR,14:08:11,420274725,-936538440,262670,564235,52,108,98247,3101,50145,3,0
$$HAR,14:08:14,420274747,-936538422,262741,564235,97,108,98247,3103,50110,3,0
$$HAR,14:08:17,420274738,-936538478,263346,14368106,632,108,98247,3105,50053,3,0
$$HAR,14:08:20,420274634,-936538491,263116,16273852,72,108,98247,3107,50012,3,0
$$HAR,14:08:23,420274640,-936538472,262828,16273852,109,108,98249,3109,49953,3,0
$$HAR,14:08:26,420274656,-936538469,262880,16273852,49,108,98247,3110,49919,3,0
$$HAR,14:08:29,420274663,-936538477,263008,16273852,31,108,98247,3112,49909,3,0
$$HAR,14:08:32,420274663,-936538482,263139,16273852,20,103,98247,3114,49886,3,0
$$HAR,14:08:35,420274667,-936538503,263512,16273852,37,103,98247,3115,49846,3,0
$$HAR,14:08:38,420274666,-936538506,263286,16273852,50,106,98247,3117,49823,3,0
$$HAR,14:08:41,420274665,-936538493,263172,16273852,10,103,98247,3118,49803,3,0
$$HAR,14:08:44,420274654,-936538496,263030,16273852,34,103,98245,3120,49783,3,0
$$HAR,14:08:47,420274638,-936538496,263024,16273852,74,103,98245,3122,49746,3,0
$$HAR,14:08:50,420274634,-936538505,263057,16273852,84,103,98245,3123,49718,3,0
$$HAR,14:08:53,420274637,-936538487,262863,16273852,115,103,98247,3125,49655,3,0
$$HAR,14:08:56,420274647,-936538469,262610,16273852,133,103,98247,3127,49626,3,0
$$HAR,14:08:59,420274679,-936538452,262674,16273852,124,103,98245,3128,49626,3,0
$$HAR,14:09:02,420274689,-936538435,262913,16273852,120,103,98245,3130,49590,3,0
$$HAR,14:09:05,420274746,-936538410,262867,7992707,156,103,98245,3132,49492,3,0
$$HAR,14:09:08,420274767,-936538401,263037,7992707,108,103,98245,3134,49407,3,0
$$HAR,14:09:11,420274784,-936538378,263037,7992707,45,103,98245,3136,49332,3,0
$$HAR,14:09:14,420274773,-936538367,263873,7992707,200,109,98245,3137,49281,3,0
$$HAR,14:09:17,420274737,-936538405,264486,7992707,159,109,98243,3139,49247,3,0
$$HAR,14:09:20,420274737,-936538427,265009,7992707,75,117,98247,3141,49216,3,0
$$HAR,14:09:23,420274747,-936538435,265386,7992707,101,103,98243,3142,49184,3,0
$$HAR,14:09:26,420274737,-936538466,265530,7992707,21,103,98243,3144,49182,3,0
$$HAR,14:09:29,420274698,-936538443,264664,7992707,180,103,98243,3146,49156,3,0
$$HAR,14:09:32,420274723,-936538430,264394,7992707,292,103,98243,3148,49147,3,0
$$HAR,14:09:35,420274721,-936538464,264408,7992707,129,106,98241,3149,49099,3,0
$$HAR,14:09:38,420274732,-936538480,264661,7992707,195,103,98241,3151,49046,3,0
$$HAR,14:09:41,420274781,-936538424,265363,7992707,21,103,98241,3153,48988,3,0
$$HAR,14:09:44,420274786,-936538401,265384,7992707,83,103,98237,3155,48913,3,1
$$HAR,14:09:47,420274652,-936538187,275109,14708084,1778,100,98237,3156,48884,3,0
$$HAR,14:09:50,420274158,-936536278,292698,7639737,8775,96,98196,3158,48868,3,0
$$HAR,14:09:53,420274678,-936534368,315964,11684874,3576,96,98119,3160,48692,3,0
$$HAR,14:09:56,420272886,-936533294,334278,11094660,5182,96,97998,3162,48354,3,0
$$HAR,14:09:59,420273794,-936531948,354689,2845772,5266,96,97850,3164,47276,3,0
$$HAR,14:10:02,420273810,-936529342,375795,12915552,10712,96,97683,3166,46357,3,0
$$HAR,14:10:05,420273070,-936528321,396817,35929760,4077,96,97503,3167,45593,3,0
$$HAR,14:10:08,420273172,-936527044,418938,14423106,9461,96,97306,3169,44533,3,0
$$HAR,14:10:11,420271465,-936524855,439474,11357960,4030,95,97100,3170,43814,3,0
$$HAR,14:10:14,420271147,-936522762,463254,8466394,7501,95,96890,3172,43403,3,0
$$HAR,14:10:17,420270813,-936521588,484148,17051390,7719,95,96662,3173,42957,3,0
$$HAR,14:10:20,420268353,-936519175,500504,11863026,13676,95,96443,3175,42618,3,0
$$HAR,14:10:23,420268173,-936515175,521112,8555846,6883,95,96231,3176,42219,3,0
$$HAR,14:10:26,420266451,-936513007,540249,14901276,14126,95,96015,3178,41432,3,0
$$HAR,14:10:29,420265087,-936510015,563398,8271917,8089,95,95799,3179,40669,3,0
$$HAR,14:10:32,420265569,-936506930,582961,9751090,6431,95,95577,3180,39817,3,0
$$HAR,14:10:35,420263965,-936504636,602796,13662890,10733,96,95355,3181,38541,3,0
$$HAR,14:10:38,420263100,-936502498,623079,5763736,6097,94,95144,3182,37766,3,0
$$HAR,14:10:41,420263234,-936499351,644648,11918698,12732,94,94918,3182,37060,3,0
$$HAR,14:10:44,420261159,-936496838,663891,13751920,3674,94,94690,3183,35957,3,0
$$HAR,14:10:47,420261685,-936495022,684639,8172737,10731,94,94467,3183,34900,3,0
$$HAR,14:10:50,420260458,-936490915,704428,13820594,11273,94,94239,3184,34334,3,0
$$HAR,14:10:53,420259687,-936489617,725682,4885261,5217,94,94020,3185,33642,3,0
$$HAR,14:10:56,420260133,-936486189,745456,10735336,12713,94,93794,3185,33326,3,0
$$HAR,14:10:59,420258430,-936483989,765246,15893566,3382,94,93571,3186,33063,3,0
$$HAR,14:11:02,420258713,-936482846,783843,6363668,7691,94,93355,3186,32543,3,0
$$HAR,14:11:05,420258326,-936479521,806129,12700568,11349,94,93135,3187,32187,3,0
$$HAR,14:11:08,420257032,-936477987,828044,8921316,3838,94,92914,3187,31648,3,0
$$HAR,14:11:11,420257953,-936474948,847357,10148394,11858,94,92690,3187,30919,3,0
$$HAR,14:11:14,420256373,-936472062,868064,14061780,5754,94,92469,3188,30238,3,0
$$HAR,14:11:17,420256670,-936470460,888426,5802659,9030,94,92247,3188,29925,3,0
$$HAR,14:11:20,420256463,-936466698,910154,13359564,10465,94,92028,3188,29611,3,0
$$HAR,14:11:23,420255072,-936465614,930414,16028070,1578,94,91810,3189,29596,3,0
$$HAR,14:11:26,420255636,-936463132,952427,9553512,10243,94,91587,3189,29915,3,0
$$HAR,14:11:29,420253909,-936460067,972417,12846094,8697,91,91365,3190,30169,3,0
$$HAR,14:11:32,420254454,-936458276,991675,4361396,7642,91,91140,3190,30416,3,0
$$HAR,14:11:35,420254002,-936455094,1014084,12953746,13996,91,90927,3191,30511,3,0
$$HAR,14:11:38,420253083,-936452984,1035294,5207516,4185,91,90709,3191,30483,3,0
$$HAR,14:11:41,420252861,-936451892,1055766,14293326,8834,91,90488,3191,30489,3,0
$$HAR,14:11:44,420251737,-936450020,1079749,7945686,9024,91,90280,3192,30288,3,0
$$HAR,14:11:47,420252136,-936445829,1100050,10424180,9870,91,90057,3192,30109,3,0
$$HAR,14:11:50,420250820,-936444017,1121202,14190230,6081,91,89837,3192,29880,3,0
$$HAR,14:11:53,420251054,-936440725,1141198,6632792,13339,91,89610,3193,29812,3,1
$$HAR,14:11:56,420251489,-936437146,1161369,11080788,9119,91,89391,3193,29645,3,0
$$HAR,14:11:59,420249965,-936435211,1183274,9967918,5114,92,89172,3193,29449,3,0
$$HAR,14:12:02,420250996,-936432427,1200529,6309474,10393,92,88953,3194,29395,3,0
$$HAR,14:12:05,420250445,-936429344,1222204,13458088,11460,92,88747,3194,29216,3,0
$$HAR,14:12:08,420249648,-936427762,1243680,9843334,1861,92,88527,3195,29112,3,0
$$HAR,14:12:11,420250226,-936425911,1264187,8449494,10027,92,88308,3195,29285,3,0
$$HAR,14:12:14,420249569,-936421523,1285188,12643116,9602,92,88093,3196,29260,3,0
$$HAR,14:12:17,420248721,-936420640,1305520,8186905,643,89,87878,3196,29237,3,0
$$HAR,14:12:20,420248629,-936417569,1327923,10366790,15119,89,87663,3197,29136,3,1
$$HAR,14:12:23,420246840,-936414461,1346882,17346956,6264,89,87451,3197,28930,3,0
$$HAR,14:12:26,420246649,-936413645,1365599,7203738,7805,89,87239,3197,28781,3,0
$$HAR,14:12:29,420246119,-936410087,1387146,12534664,12847,89,87030,3197,28464,3,0
$$HAR,14:12:32,420244791,-936408648,1408459,11311482,2841,89,86821,3198,28360,3,0
$$HAR,14:12:35,420245579,-936405686,1427955,9095508,11711,89,86608,3198,28072,3,1
$$HAR,14:12:38,420244940,-936402419,1450526,12299668,6736,89,86401,3199,27647,3,0
$$HAR,14:12:41,420244138,-936401777,1470755,18688322,3848,89,86195,3199,27443,3,0
$$HAR,14:12:44,420242381,-936400016,1490443,11463962,13520,89,85988,3200,27326,3,0
$$HAR,14:12:47,420241996,-936396765,1512311,12818668,3698,89,85782,3200,27127,3,0
$$HAR,14:12:50,420240488,-936396380,1533358,13804192,4243,89,85569,3200,26957,3,0
$$HAR,14:12:53,420240738,-936394726,1555221,13374916,4151,89,85354,3201,26865,3,0
$$HAR,14:12:56,420238566,-936392987,1577233,13349650,10953,89,85146,3201,26833,3,0
$$HAR,14:12:59,420238232,-936391487,1596871,1374978,2643,89,84933,3202,26706,3,0
$$HAR,14:13:02,420237806,-936390079,1618430,11815528,10969,93,84716,3203,26643,3,0
$$HAR,14:13:05,420236201,-936386847,1638712,14420096,5984,87,84505,3203,26495,3,0
$$HAR,14:13:08,420235548,-936386751,1659419,18306312,510,87,84292,3204,26423,3,0
$$HAR,14:13:11,420235015,-936384348,1680082,12209844,13168,87,84088,3204,26276,3,0
$$HAR,14:13:14,420232827,-936382358,1701445,17621498,5313,92,83883,3204,26139,3,0
$$HAR,14:13:17,420232195,-936382126,1723247,10843012,7027,87,83676,3205,26187,3,1
$$HAR,14:13:20,420230326,-936378755,1744226,15161660,12266,87,83467,3205,26006,3,0
$$HAR,14:13:23,420227994,-936378413,1763996,18909754,3598,87,83256,3205,25778,3,0
$$HAR,14:13:26,420227380,-936376771,1786587,10864568,10153,87,83049,3205,25680,3,0
$$HAR,14:13:29,420225123,-936373489,1808005,16309972,10062,87,82843,3205,25512,3,0
